jst_sku_id,skuCode,skuName,category,brand,item_type,format_type
EMIE20190528003,EMIE20190528003,hello kitty防伪标-红色,原材料 - 包装,EMIE,finished_good,EMIE-old
EMIE20190312001,EMIE20190312001,hello kitty防伪标-绿色,原材料 - 包装,EMIE,finished_good,EMIE-old
EMIE20170921001,EMIE20170921001,hello kitty防伪标-金色,原材料 - 包装,EMIE,finished_good,EMIE-old
EMIE2025101601,EMIE2025101601,囍,成品 - 成品,EMIE,finished_good,EMIE-old
EMIE20171201001,EMIE20171201001,小恶魔防伪标,成品 - 成品,EMIE,finished_good,EMIE-old
EMIE2025101302,EMIE2025101302,平安喜乐铭牌,成品 - 成品,EMIE,finished_good,EMIE-old
EMIE2025101304,EMIE2025101304,白色,成品 - 成品,EMIE,finished_good,EMIE-old
EMIE2025101301,EMIE2025101301,福气满满铭牌,成品 - 成品,EMIE,finished_good,EMIE-old
EMIE2025101303,EMIE2025101303,红双喜铭牌,成品 - 成品,EMIE,finished_good,EMIE-old
EMIE2025082101,EMIE2025082101,蓝色,成品 - 成品,EMIE,finished_good,EMIE-old
EMIE2025082102,EMIE2025082102,黄色,成品 - 成品,EMIE,finished_good,EMIE-old
62d780261daba9000141048e,62d780261daba9000141048e,D02 亿觅拍拍小夜灯-CN爱你（常规款）-大耳狗,,,,ObjectId
66062ed5938447000115b1ae,66062ed5938447000115b1ae,D08 亿觅拍拍小夜灯--坐姿KU,,,,ObjectId
668faee27315650001124163,668faee27315650001124163,D09 亿觅拍拍小夜灯--KT,,,,ObjectId
666ffb23f7984c000135b268,666ffb23f7984c000135b268,D10 亿觅半鱼人拍拍灯--HG,,,,ObjectId
6731b78fec68d700014d917c,6731b78fec68d700014d917c,D11 亿觅蘑菇小夜灯--KU,,,,ObjectId
6734071c10adb50001f69902,6734071c10adb50001f69902,D12 亿觅美乐蒂拍拍--MM,,,,ObjectId
67aeece37b3de40001703264,67aeece37b3de40001703264,D13 酷洛米占卜灯--多彩水晶,,,,ObjectId
682ed3f00d7e3d00012a19a6,682ed3f00d7e3d00012a19a6,D14 亿觅酷洛米 巴库灯--KU,,,,ObjectId
687746b202d7b000015251b4,687746b202d7b000015251b4,D15-亿觅萌袋灯,,,,ObjectId
66728c0ec19f1f0001b5e2a9,66728c0ec19f1f0001b5e2a9,D20 亿觅蛋糕崽K歌音箱套装--KU,,,,ObjectId
667102c4a9c8b700013d45c4,667102c4a9c8b700013d45c4,K5 亿觅儿童麦克风--芭比款,,,,ObjectId
6833d20ed5fe8c00013ded25,6833d20ed5fe8c00013ded25,LT-A2112 亿觅小蓓蕾充电台灯--KT,,,,ObjectId
66c6e9fb5e048b0001927bfe,66c6e9fb5e048b0001927bfe,M8 亿觅儿童打印相机--KU,,,,ObjectId
67f4c2a8f0efe50001bda465,67f4c2a8f0efe50001bda465,MMF08亿觅声波电动牙刷-成品-hellokitty,,,,ObjectId
6805debabf68a20001211585,6805debabf68a20001211585,P6 亿觅无线K歌套装--KU,,,,ObjectId
660a67b9d4bfd4000191bf01,660a67b9d4bfd4000191bf01,P6 亿觅无线K歌套装--芭比款,,,,ObjectId
66470f1b54f4dc0001bd3751,66470f1b54f4dc0001bd3751,S300 亿觅电动牙刷--芭比蝴蝶结款,,,,ObjectId
682a950982d86e00017d9c4d,682a950982d86e00017d9c4d,UM600-头戴式耳机--暗夜灰Pro,,,,ObjectId
687c9e2686c0df0001146b68,687c9e2686c0df0001146b68,X500 亿觅学生电动牙刷--KU,,,,ObjectId
67724e83ada65900012bee9a,67724e83ada65900012bee9a,Y8 亿觅字幕音箱K歌套装--单麦,,,,ObjectId
1c21e91b-ca76-4458-abf1-e8682110247b,1c21e91b-ca76-4458-abf1-e8682110247b,520手提袋-三丽鸥家族手提袋,,,,UUID
03139c2a-2a9f-410e-98c6-f8867920a1cd,03139c2a-2a9f-410e-98c6-f8867920a1cd,520礼品袋-市场部,,,,UUID
0fe54230-aa31-4aae-a1a1-508950048967,0fe54230-aa31-4aae-a1a1-508950048967,A05亿觅TV桌面补水仪-Hello Kitty,,,,UUID
0d61b493-4b3e-419a-aadf-21782088210a,0d61b493-4b3e-419a-aadf-21782088210a,A05亿觅TV桌面补水仪-招财喵,,,,UUID
cbdb1f35-970c-4864-9082-18a67c7ffe73,cbdb1f35-970c-4864-9082-18a67c7ffe73,A204 亿觅智能保温杯套装--KU,,,,UUID
57438ad9-bd24-4cce-aaa2-846adf781f8e,57438ad9-bd24-4cce-aaa2-846adf781f8e,A204亿觅智能保温杯套装-CN-,,,,UUID
740fe27e-4c28-49c7-bf3a-affdbc6def2c,740fe27e-4c28-49c7-bf3a-affdbc6def2c,A204亿觅智能保温杯套装-KT-,,,,UUID
733a29e9-95dc-4b57-8dbb-a89c372edf19,733a29e9-95dc-4b57-8dbb-a89c372edf19,A6亿觅打印相机热敏纸-,,,,UUID
00649ee1-89a1-4540-b666-1471af864457,00649ee1-89a1-4540-b666-1471af864457,A6亿觅触屏打印相机-Hello kitty,,,,UUID
2b55d579-a389-4829-9e8c-85afcd73d41d,2b55d579-a389-4829-9e8c-85afcd73d41d,B01 亿觅旅途蓝牙小夜灯--Emma秘境森林茶会系列,,,,UUID
f3bd8366-e80d-4fb0-b275-674ed069e23d,f3bd8366-e80d-4fb0-b275-674ed069e23d,B01 亿觅旅途蓝牙小夜灯--蓝牙版KT,,,,UUID
78039932-f2a9-49ad-8208-0b2aa7455034,78039932-f2a9-49ad-8208-0b2aa7455034,B01 亿觅旅途音乐小夜灯--蓝牙版CN,,,,UUID
2dcfd557-40b1-4a05-970f-ff55fe3aa0f2,2dcfd557-40b1-4a05-970f-ff55fe3aa0f2,B01 亿觅旅途音乐小夜灯--蓝牙版KU,,,,UUID
5605e41e-e1b7-4332-9ccf-0b25e42192ba,5605e41e-e1b7-4332-9ccf-0b25e42192ba,C5-1 儿童触屏小相机--CN,,,,UUID
4b2cce73-ab61-4bf8-95f6-9b8064543b9e,4b2cce73-ab61-4bf8-95f6-9b8064543b9e,C5-1 儿童触屏小相机--KT,,,,UUID
740bfcf1-a69f-457b-9be6-bf1f21ebd241,740bfcf1-a69f-457b-9be6-bf1f21ebd241,C5-1 儿童触屏小相机--KU,,,,UUID
ad386f5e-8185-471c-8cf5-4da0e0bd789b,ad386f5e-8185-471c-8cf5-4da0e0bd789b,CDR1 亿觅复古相机--CN,,,,UUID
4b3fc21d-657d-4ac4-af21-2afbd9645eba,4b3fc21d-657d-4ac4-af21-2afbd9645eba,CDR1 亿觅复古相机--KT,,,,UUID
76087d12-4dfd-40ab-a6ac-03047ea8df30,76087d12-4dfd-40ab-a6ac-03047ea8df30,CDR1 亿觅复古相机--KU,,,,UUID
2189e27b-be59-43d8-aaee-281c4158e605,2189e27b-be59-43d8-aaee-281c4158e605,CDR1 亿觅复古相机--芭比,,,,UUID
8378d686-aa24-48fd-b5fa-44083b03a12b,8378d686-aa24-48fd-b5fa-44083b03a12b,D02 亿觅大耳狗拍拍灯--爱心发声款,,,,UUID
7edf7134-848b-4f12-86d7-d6a3e7e98c68,7edf7134-848b-4f12-86d7-d6a3e7e98c68,D02 亿觅拍拍小夜灯--CN帽子款,,,,UUID
9c437e27-1a42-4c55-aa6b-86026c2088ee,9c437e27-1a42-4c55-aa6b-86026c2088ee,D02 亿觅拍拍小夜灯--礼物款CN,,,,UUID
62edfc58-078a-4015-a094-b6868d18e6db,62edfc58-078a-4015-a094-b6868d18e6db,D02 亿觅拍拍小夜灯-CN爱你（常规款）-大耳狗,,,,UUID
27ea9b6f-ed9e-4f8c-9ec1-fe0ba77b976b,27ea9b6f-ed9e-4f8c-9ec1-fe0ba77b976b,D02 亿觅拍拍小夜灯-CN爱你（礼盒款）-大耳狗,,,,UUID
54ef7005-6764-4a04-adeb-70e5dae77ef5,54ef7005-6764-4a04-adeb-70e5dae77ef5,D02 亿觅沙发拍拍灯--KU,,,,UUID
b5a95353-d3ea-42ab-9ec4-e7665f7a1401,b5a95353-d3ea-42ab-9ec4-e7665f7a1401,D02 亿觅沙发拍拍灯--KU抱枕款,,,,UUID
f5bd035b-d337-4d32-8217-0144c36b60ff,f5bd035b-d337-4d32-8217-0144c36b60ff,D04 亿觅纸雕小夜灯-大耳狗晚安,,,,UUID
e764e6f8-86bf-48f3-88bb-ee3669147c7f,e764e6f8-86bf-48f3-88bb-ee3669147c7f,D06 亿觅旅途音乐小夜灯--白噪音版CN,,,,UUID
1730be43-f807-4aee-ab46-2f60061f1421,1730be43-f807-4aee-ab46-2f60061f1421,D06 亿觅旅途音乐小夜灯--白噪音版KU,,,,UUID
cc57052e-56e2-42a5-bfd9-76f0057513eb,cc57052e-56e2-42a5-bfd9-76f0057513eb,D07 亿觅拍拍小夜灯--蛋糕崽,,,,UUID
a117728a-4ba8-46c9-b7be-d554f99ba3bb,a117728a-4ba8-46c9-b7be-d554f99ba3bb,D07 亿觅蛋糕拍拍灯--KT,,,,UUID
c727decc-b487-422a-8f8e-97cc85600409,c727decc-b487-422a-8f8e-97cc85600409,D07 亿觅蛋糕拍拍灯--酷洛米,,,,UUID
f6c41189-f244-470e-9bca-65dd45282c57,f6c41189-f244-470e-9bca-65dd45282c57,D08 亿觅拍拍小夜灯--坐姿KU,,,,UUID
30451575-7b60-47c4-919d-f6e00cae12f0,30451575-7b60-47c4-919d-f6e00cae12f0,D09 亿觅拍拍小夜灯--KT,,,,UUID
a7ea39fb-d24f-4c78-882c-2e2d70295a2c,a7ea39fb-d24f-4c78-882c-2e2d70295a2c,D10 亿觅半鱼人拍拍灯--HG,,,,UUID
8365dea7-1d70-4e8a-b7e4-760444d01c0c,8365dea7-1d70-4e8a-b7e4-760444d01c0c,D11 亿觅蘑菇小夜灯--KU,,,,UUID
c402755f-da65-4246-89ba-69d0a0b2101f,c402755f-da65-4246-89ba-69d0a0b2101f,D12 亿觅美乐蒂拍拍--MM,,,,UUID
5fa0d8aa-cdcc-4590-aa83-7f6a94afe6a7,5fa0d8aa-cdcc-4590-aa83-7f6a94afe6a7,D13 酷洛米占卜灯--多彩水晶,,,,UUID
ac78635a-2d84-4751-81bd-8e9cc67621cd,ac78635a-2d84-4751-81bd-8e9cc67621cd,D14 亿觅酷洛米 巴库灯--KU,,,,UUID
cbf6580b-8543-4819-b51e-81549e6610bf,cbf6580b-8543-4819-b51e-81549e6610bf,D15-亿觅萌袋灯,,,,UUID
0ae953a8-b435-4d4f-abef-42dffbb557f3,0ae953a8-b435-4d4f-abef-42dffbb557f3,D16-亿觅天使灯-大耳狗,,,,UUID
96ce1b71-8e15-46a6-bccb-9760b49810ed,96ce1b71-8e15-46a6-bccb-9760b49810ed,D20,,,,UUID
37d81882-de6e-4ece-893d-351e56c4c03b,37d81882-de6e-4ece-893d-351e56c4c03b,D20 亿觅蛋糕崽K歌音箱套装--KT,,,,UUID
54c68c2d-1e2a-4c8d-aca2-d84e102e3a1b,54c68c2d-1e2a-4c8d-aca2-d84e102e3a1b,D20 亿觅蛋糕崽K歌音箱套装--KU,,,,UUID
3277e213-cc72-4a8f-aa14-c882e8e3aeb9,3277e213-cc72-4a8f-aa14-c882e8e3aeb9,D20 亿觅蛋糕崽K歌音箱套装--双麦-KU,,,,UUID
6123fb04-27aa-4401-b9b5-b2c06637313b,6123fb04-27aa-4401-b9b5-b2c06637313b,D20酷洛米麦克风套装陈列展架,,,,UUID
a13803ff-4e34-41e9-9cd3-7c406ab4d90f,a13803ff-4e34-41e9-9cd3-7c406ab4d90f,GT12 亿觅发光手持风扇--芭比,,,,UUID
1d1f6bfb-7f8c-4840-a419-428128cb165b,1d1f6bfb-7f8c-4840-a419-428128cb165b,HC-650亿觅智能温控暖宫带Hello kitty,,,,UUID
5c6657bd-0e13-4574-83a2-a3715a88a220,5c6657bd-0e13-4574-83a2-a3715a88a220,HC-651亿觅智能温控围脖-Hello kitty,,,,UUID
c65498dc-128d-4f55-be8a-3cb7a88b2305,c65498dc-128d-4f55-be8a-3cb7a88b2305,HS06 亿觅多功能电热毯--围手款CN,,,,UUID
081e0552-5eb0-4351-ada3-357fbc289615,081e0552-5eb0-4351-ada3-357fbc289615,HS06 亿觅多功能电热毯--围手款KU,,,,UUID
29ecf31d-f480-4914-8c67-46c8a2703001,29ecf31d-f480-4914-8c67-46c8a2703001,HS06 亿觅多功能电热毯--插袋款CN,,,,UUID
5f45d574-b589-49a3-a4dc-8cfc0c7cd1f1,5f45d574-b589-49a3-a4dc-8cfc0c7cd1f1,J01 巴士桌面补水仪-CN-,,,,UUID
babde283-f9ba-40a9-91f4-a90a56317494,babde283-f9ba-40a9-91f4-a90a56317494,J01 巴士桌面补水仪-KT-,,,,UUID
afb27ab6-7c0e-41ca-9d7b-c244fc127a81,afb27ab6-7c0e-41ca-9d7b-c244fc127a81,J01 巴士桌面补水仪-圣诞麋鹿-,,,,UUID
8ea6e5e8-983f-4d8f-ae79-e4c1329a4349,8ea6e5e8-983f-4d8f-ae79-e4c1329a4349,J01 巴士桌面补水仪-库洛米,,,,UUID
0d29bec3-8d3c-481f-ad68-02f17995d56c,0d29bec3-8d3c-481f-ad68-02f17995d56c,K05 亿觅K歌麦克风-KT,,,,UUID
74fce596-ea2d-4b70-a18d-8c8c3aebe452,74fce596-ea2d-4b70-a18d-8c8c3aebe452,K05 亿觅K歌麦克风-大耳狗,,,,UUID
702ab573-34a6-4824-a1b6-bbc9e2fe3e50,702ab573-34a6-4824-a1b6-bbc9e2fe3e50,K05 亿觅K歌麦克风-小企鹅,,,,UUID
85d36c41-346e-4e93-b2d3-a909c9dbf235,85d36c41-346e-4e93-b2d3-a909c9dbf235,K05 亿觅K歌麦克风-独角兽,,,,UUID
a4d852f2-9e99-448f-9349-179d7780b3f9,a4d852f2-9e99-448f-9349-179d7780b3f9,K05 亿觅K歌麦克风-酷洛米,,,,UUID
b8f802f5-a378-401b-9e27-a63b7ab4ca91,b8f802f5-a378-401b-9e27-a63b7ab4ca91,K05 亿觅K歌麦克风-魔法棒,,,,UUID
c162af8a-6dc1-4614-bba6-47200b68f467,c162af8a-6dc1-4614-bba6-47200b68f467,K10 亿觅摩天轮音乐灯-KU,,,,UUID
e64637df-813e-456f-9513-b8ed35a22618,e64637df-813e-456f-9513-b8ed35a22618,K26 亿觅像素音箱套装,,,,UUID
daa16dde-f84d-4fb9-916e-fad1d26ae177,daa16dde-f84d-4fb9-916e-fad1d26ae177,K26 亿觅像素音箱套装-双唛KU,,,,UUID
a5f546d5-d3ae-4981-9552-1e983c21df90,a5f546d5-d3ae-4981-9552-1e983c21df90,K5 亿觅儿童麦克风--粉紫款KU,,,,UUID
480e69f5-6cba-4689-bd72-c03b491a3b6c,480e69f5-6cba-4689-bd72-c03b491a3b6c,K5 亿觅儿童麦克风--芭比款,,,,UUID
ce724c55-5eb5-496f-b2ae-6b4ab97ff879,ce724c55-5eb5-496f-b2ae-6b4ab97ff879,K5 儿童麦克风--MM,,,,UUID
a06ec0fa-3dd9-4019-8241-5065d6f36be8,a06ec0fa-3dd9-4019-8241-5065d6f36be8,K70-亿觅千层镜k歌套装-KT单唛,,,,UUID
ff2e9a9d-048c-452f-aed1-de904dd7f56a,ff2e9a9d-048c-452f-aed1-de904dd7f56a,K70-亿觅千层镜k歌套装-KT双唛,,,,UUID
2ec87932-ac25-44df-a8c9-baff8fb400be,2ec87932-ac25-44df-a8c9-baff8fb400be,K70-亿觅千层镜k歌套装-KU单唛,,,,UUID
c361c111-4818-4e3d-a3ae-b0e60a0ca03a,c361c111-4818-4e3d-a3ae-b0e60a0ca03a,K70-亿觅千层镜k歌套装-KU双唛,,,,UUID
6dc829a1-70d9-41bb-8c75-11053287ed02,6dc829a1-70d9-41bb-8c75-11053287ed02,KF03 口袋风扇--CN,,,,UUID
d5da6f61-4c74-42c2-83fe-4ffa309da488,d5da6f61-4c74-42c2-83fe-4ffa309da488,KF03 口袋风扇--KU,,,,UUID
354cf1a1-0f3b-48dc-96f3-e360df09be70,354cf1a1-0f3b-48dc-96f3-e360df09be70,KF13 手持流沙风扇--大耳狗,,,,UUID
14e9c189-67e4-4a6a-b4f9-48d9840ae725,14e9c189-67e4-4a6a-b4f9-48d9840ae725,KF13 手持流沙风扇--美乐蒂,,,,UUID
ee471a6f-81c5-46c3-8407-c24e51b77b99,ee471a6f-81c5-46c3-8407-c24e51b77b99,KF13 手持流沙风扇--酷洛米,,,,UUID
777d25e5-2bf0-415b-8e71-13522dc5fbbb,777d25e5-2bf0-415b-8e71-13522dc5fbbb,KT牙刷硅胶套-猫头款,,,,UUID
36e4b4ee-1df6-4c98-826c-412d5e5dc59f,36e4b4ee-1df6-4c98-826c-412d5e5dc59f,KT牙刷硅胶套-蝴蝶款,,,,UUID
b7cf91cc-1f69-4ccb-b613-d4675b62a3b3,b7cf91cc-1f69-4ccb-b613-d4675b62a3b3,KW-001亿觅智能加热保温杯垫套装-Hello kitty,,,,UUID
33fa627f-dcae-4282-bc8e-b022c6a16207,33fa627f-dcae-4282-bc8e-b022c6a16207,LP750兰博音箱-成品-蓝色,,,,UUID
4125e3d3-82be-4970-946f-05b47a75ee1f,4125e3d3-82be-4970-946f-05b47a75ee1f,LT-A2103 亿觅台灯--CN,,,,UUID
10af8bb7-44bf-4d21-b550-7f3ec3423382,10af8bb7-44bf-4d21-b550-7f3ec3423382,LT-A2103 亿觅台灯--EMMA款,,,,UUID
c5dbaf6c-f9ff-4991-8203-e8f760997378,c5dbaf6c-f9ff-4991-8203-e8f760997378,LT-A2103 亿觅台灯--KT,,,,UUID
35459868-5820-4070-8647-39057ab2f69b,35459868-5820-4070-8647-39057ab2f69b,LT-A2103 亿觅台灯--KU,,,,UUID
05a6ccd5-97e9-4fd9-8107-0db03a4eb5e6,05a6ccd5-97e9-4fd9-8107-0db03a4eb5e6,LT-A2112 亿觅小蓓蕾充电台灯--KT,,,,UUID
9a84b303-280c-4572-97f0-bbfd0356744a,9a84b303-280c-4572-97f0-bbfd0356744a,LT-A2112 亿觅小蓓蕾充电台灯--MM,,,,UUID
eaedc39d-d778-484a-80f0-21042a51f293,eaedc39d-d778-484a-80f0-21042a51f293,LT-S3145亿觅桌面喷雾风扇-HelloKitty,,,,UUID
c854b841-4d2d-41be-acb7-22e33b994332,c854b841-4d2d-41be-acb7-22e33b994332,LT-S3162 亿觅手持喷雾风扇--巴库KU,,,,UUID
dc22e591-4c93-4fa9-adfc-ccd16d32cfa9,dc22e591-4c93-4fa9-adfc-ccd16d32cfa9,LT-S3162亿觅手持喷雾风扇--CN夏日,,,,UUID
fd5c3447-07e8-4aab-ae89-94f8058becbc,fd5c3447-07e8-4aab-ae89-94f8058becbc,LT-S3162亿觅手持喷雾风扇-大耳狗柠檬绿,,,,UUID
a558c066-e70e-44b2-9cab-236850b92ec3,a558c066-e70e-44b2-9cab-236850b92ec3,LX-10 亿觅心愿充电宝--CN,,,,UUID
8182b467-cb58-4b2e-9d25-de9ca3246ba0,8182b467-cb58-4b2e-9d25-de9ca3246ba0,LX-10 亿觅心愿充电宝--KU,,,,UUID
e69fd276-41a9-48a0-8f71-cdfce261a091,e69fd276-41a9-48a0-8f71-cdfce261a091,LY-001亿觅盲盒数据线-,,,,UUID
ac850435-3ace-4ce5-8fe4-beafcbdc2c2e,ac850435-3ace-4ce5-8fe4-beafcbdc2c2e,LY-001亿觅盲盒数据线（整盒）-,,,,UUID
564d2888-a614-4f58-9280-cfd877301f79,564d2888-a614-4f58-9280-cfd877301f79,LY-040亿觅三合一伸缩数据线-抱抱熊,,,,UUID
60e20a6e-8197-4f47-83b8-0f82511f1a2b,60e20a6e-8197-4f47-83b8-0f82511f1a2b,LY-040亿觅三合一伸缩数据线-樱花,,,,UUID
4fb1c48b-b534-4a8e-8d6f-79343b354ec8,4fb1c48b-b534-4a8e-8d6f-79343b354ec8,LY-040亿觅三合一伸缩数据线-甜心,,,,UUID
80b33be3-b705-42b3-9778-73934f66d3b5,80b33be3-b705-42b3-9778-73934f66d3b5,LY-048 亿觅三合一伸缩数据线-KT圣诞喵-,,,,UUID
57e1f67c-8a30-4643-8957-f406ede22303,57e1f67c-8a30-4643-8957-f406ede22303,LY-072 亿觅一拖三公仔伸缩充电线-CN,,,,UUID
51b227bb-21d1-4082-84fa-0085e6873111,51b227bb-21d1-4082-84fa-0085e6873111,LY-072 亿觅一拖三公仔伸缩充电线-KT,,,,UUID
67cc3515-bb87-495b-9d88-ce33b758a20a,67cc3515-bb87-495b-9d88-ce33b758a20a,LY-072 亿觅一拖三公仔伸缩充电线-KU,,,,UUID
cf0a7bcf-01cb-4008-8b9c-ea6a4dcd6fdd,cf0a7bcf-01cb-4008-8b9c-ea6a4dcd6fdd,M107亿觅智能桌面补水仪-Hello Kitty,,,,UUID
20c1b4e3-c25f-4b72-8158-ee163b1fc9c4,20c1b4e3-c25f-4b72-8158-ee163b1fc9c4,M28 暖宫腰带--KT,,,,UUID
e1242c7c-c9e3-4d27-9e4b-90c870b29598,e1242c7c-c9e3-4d27-9e4b-90c870b29598,M28 暖宫腰带--大耳狗,,,,UUID
c7c634ad-e35a-47b0-99c7-e3ab1ec1cb94,c7c634ad-e35a-47b0-99c7-e3ab1ec1cb94,M28 暖宫腰带--酷洛米,,,,UUID
f30c9720-7134-4923-9984-0efd80422814,f30c9720-7134-4923-9984-0efd80422814,M3-亿觅学生数码相机--KT,,,,UUID
3bd03276-8996-4ec6-9fc8-3a6e53499281,3bd03276-8996-4ec6-9fc8-3a6e53499281,M3-亿觅翻屏相机（大货版）,,,,UUID
ac77b2f0-ee70-4c73-badc-cad39c30c51b,ac77b2f0-ee70-4c73-badc-cad39c30c51b,M3-亿觅翻转相机--KITTY,,,,UUID
f319edf1-39e2-4f20-bd14-352f95ff226b,f319edf1-39e2-4f20-bd14-352f95ff226b,M3-翻转相机化妆包5件套-,,,,UUID
f86c9a5d-ba33-4706-8c8c-5e782aa5f33e,f86c9a5d-ba33-4706-8c8c-5e782aa5f33e,M3-翻转相机广角镜头-,,,,UUID
2dddb2be-1ea3-42d3-a9ea-8afd0e438507,2dddb2be-1ea3-42d3-a9ea-8afd0e438507,M318 亿觅迷你桌面补水仪-大耳狗,,,,UUID
09c54cf4-1c5b-4b8c-bc00-1515bad14664,09c54cf4-1c5b-4b8c-bc00-1515bad14664,M318 亿觅迷你桌面补水仪-酷洛米,,,,UUID
d42d150d-de72-47b7-ad97-0fbd551d29f8,d42d150d-de72-47b7-ad97-0fbd551d29f8,M5 亿觅复古儿童相机--CN,,,,UUID
0faf4f27-3c6b-4c0c-b6c8-ba14a9545dbe,0faf4f27-3c6b-4c0c-b6c8-ba14a9545dbe,M5 亿觅复古儿童相机--KT,,,,UUID
114f81f9-88f6-4906-acb8-9c879dcc0307,114f81f9-88f6-4906-acb8-9c879dcc0307,M500 亿觅便携式电动牙刷--KU,,,,UUID
5df56022-cc59-401f-8093-07c32012b948,5df56022-cc59-401f-8093-07c32012b948,M58 太空舱暖手袋--KU,,,,UUID
879f8bc2-c424-4119-860a-8d25b212004c,879f8bc2-c424-4119-860a-8d25b212004c,M8 亿觅儿童打印相机--CN,,,,UUID
e5b06539-cca1-4e07-8275-402b194cbe8d,e5b06539-cca1-4e07-8275-402b194cbe8d,M8 亿觅儿童打印相机--KU,,,,UUID
33a4f781-aeea-4e98-9a17-7769f45eb401,33a4f781-aeea-4e98-9a17-7769f45eb401,MAR-221 亿觅杯面加湿器-大耳狗-,,,,UUID
36fe99c0-2e28-43fe-81a9-07a37c210483,36fe99c0-2e28-43fe-81a9-07a37c210483,MMA01亿觅伸缩数据线-成品-kitty,,,,UUID
3538940f-a8a8-4111-9ac8-e4e92356c5c1,3538940f-a8a8-4111-9ac8-e4e92356c5c1,MMA03亿觅小夜灯充电器-成品-白,,,,UUID
b6f9eb85-585c-46e5-bc29-98c4d71957fb,b6f9eb85-585c-46e5-bc29-98c4d71957fb,MMA03小夜灯充电器-成品-升级版,,,,UUID
398f74b8-565b-4b1f-97e0-688be45a09b8,398f74b8-565b-4b1f-97e0-688be45a09b8,MMA10亿觅涡流风扇-成品-绿色,,,,UUID
20991668-87b8-4172-b15b-c603137581ce,20991668-87b8-4172-b15b-c603137581ce,MMF08亿觅儿童声波电动牙刷-hellokitty,,,,UUID
de2849ee-8de2-44fd-9172-0e72e64ed7ff,de2849ee-8de2-44fd-9172-0e72e64ed7ff,MMF08亿觅声波电动牙刷-成品-hellokitty,,,,UUID
6f54f0f1-c29d-41e4-8e50-952315d3abe7,6f54f0f1-c29d-41e4-8e50-952315d3abe7,MMF13亿觅萌宠光韵美妆镜-小粉熊,,,,UUID
03e5b6d7-d68c-4cee-bf57-f080204c20a9,03e5b6d7-d68c-4cee-bf57-f080204c20a9,MMP02亿觅印象暖手宝--酷洛米KU,,,,UUID
8f8fad2e-58c2-47c1-8319-facd09fd0414,8f8fad2e-58c2-47c1-8319-facd09fd0414,MMP02亿觅印象暖手宝-圣诞喵,,,,UUID
c834f560-817f-4760-b26a-8f6efb8e453a,c834f560-817f-4760-b26a-8f6efb8e453a,MMP02亿觅印象暖手宝-暖暖,,,,UUID
74051532-c5d9-407d-9804-d025f0201c2a,74051532-c5d9-407d-9804-d025f0201c2a,MMP07亿觅冰淇淋移动电源-成品-冲浪,,,,UUID
4e0a30e5-c557-46a5-b51e-6a8db0c15aa4,4e0a30e5-c557-46a5-b51e-6a8db0c15aa4,MMP14亿觅口袋数显移动电源-KT,,,,UUID
fab977b8-9641-431d-a841-6081630882cb,fab977b8-9641-431d-a841-6081630882cb,MMP15 亿觅FUN团暖手宝-粉-JK girl-,,,,UUID
7cb0209c-815d-4904-ae87-23f7a25de7ac,7cb0209c-815d-4904-ae87-23f7a25de7ac,MMP15 亿觅FUN团暖手宝-粉-抱抱熊-,,,,UUID
8b04f8ee-4b81-43a2-aee8-ad91d30e4d9a,8b04f8ee-4b81-43a2-aee8-ad91d30e4d9a,MMP15 亿觅FUN团暖手宝-粉-樱花-,,,,UUID
30b39829-e4b7-40bd-aca3-7aeb12d138d4,30b39829-e4b7-40bd-aca3-7aeb12d138d4,MMP15 亿觅FUN团暖手宝-红-和服-,,,,UUID
a793a802-4806-4ab1-a10d-cec9af2a38a3,a793a802-4806-4ab1-a10d-cec9af2a38a3,MMP15 亿觅FUN团暖手宝-蓝-大耳狗星星-,,,,UUID
d8daafe9-5b72-4ca4-bf74-edbe5e20ab05,d8daafe9-5b72-4ca4-bf74-edbe5e20ab05,MMP15亿觅饭团暖手宝-麋鹿-,,,,UUID
ae5c8358-1346-4c41-9e9d-f1483f82a3d2,ae5c8358-1346-4c41-9e9d-f1483f82a3d2,MMP16 亿觅饭团快充移动电源-大耳狗星星,,,,UUID
36f44497-e769-4f3e-b59d-80878c170d71,36f44497-e769-4f3e-b59d-80878c170d71,MMS13亿觅甜甜圈儿童挎包-Hello kitty,,,,UUID
576cee63-0ba5-452f-9a45-84efe11985c7,576cee63-0ba5-452f-9a45-84efe11985c7,MMU01亿觅萌宠美妆礼盒-成品-小粉熊,,,,UUID
838a4266-d94f-4f72-b6ef-dce971c5b39a,838a4266-d94f-4f72-b6ef-dce971c5b39a,MS02冲浪板音箱-成品-洛杉矶,,,,UUID
1cc65a7a-79b2-40f6-ad4a-b4f80ca59f1e,1cc65a7a-79b2-40f6-ad4a-b4f80ca59f1e,MS05赛伯坦音箱-成品-黑（英文版）,,,,UUID
7bf3b51a-4d23-482e-a8b1-3ad181585199,7bf3b51a-4d23-482e-a8b1-3ad181585199,P12 美乐蒂流沙音箱套装--MM（单唛）,,,,UUID
dd0c6e1b-1e65-4d28-82c0-6eb6d76be8ab,dd0c6e1b-1e65-4d28-82c0-6eb6d76be8ab,P12 美乐蒂流沙音箱套装--MM（双唛）,,,,UUID
